COD_IBGE,ENQUADRAMENTO_n,VALORBENEFÍCIO_mean,Abril,ValorAbril,Maio,ValorMaio,Junho,ValorJunho,Julho,ValorJulho
3512902,1797,70150.2504173623,1797,70.1502504173623,2241,68.7817938420348,1267,70.8445146014207,812,65.9113300492611
3513009,45852,70440.9840355928,45852,70.4409840355928,64046,69.074102988477,35247,70.1540556643119,27569,67.4431426602343
3513108,5650,72753.9823008849,5650,72.7539823008849,7445,70.6944257891202,4435,73.2987598647125,2807,65.8354114713217
3513207,1593,69039.5480225989,1593,69.0395480225989,1982,68.1130171543895,1194,69.1457286432161,752,65.9042553191489
3513306,488,64918.0327868852,488,64.9180327868852,571,64.7285464098074,332,66.5060240963855,197,62.1319796954315
3513405,14275,70856.7425569177,14275,70.8567425569177,18557,69.3053834132672,11278,71.3583968788792,6894,65.9355961705831
3513504,22612,75098.177958606,22612,75.098177958606,29376,72.8737745098039,18493,75.6902611799059,10592,67.8228851963746
3513603,6580,66392.0972644377,6580,66.3920972644377,7690,65.8829648894668,4819,67.6696410043577,2247,62.8838451268358
3513702,4505,69442.8412874584,4505,69.4428412874584,6103,68.3565459610028,3524,69.0068104426788,2535,66.8875739644971
3513801,81619,72611.7693184185,81619,72.6117693184185,105086,70.8899377652589,59901,73.7246456653478,38880,66.6898148148148
3513850,339,66548.6725663717,339,66.5486725663717,421,66.1282660332542,222,66.7567567567568,144,64.5833333333333
3513900,2233,66180.026869682,2233,66.180026869682,3011,65.081368316174,1851,66.320907617504,1120,62.4107142857143
3514007,1415,74289.7526501767,1415,74.2897526501767,1867,72.1478307445099,1100,74.9454545454545,687,67.5982532751092
3514106,4789,71701.8166631865,4789,71.7018166631865,6238,69.9454953510741,3502,72.7127355796688,2406,66.2344139650873
3514205,471,69044.5859872611,471,69.0445859872611,562,68.0071174377224,284,70.7746478873239,202,64.7524752475248
3514304,1465,69460.7508532423,1465,69.4607508532423,1837,68.622754491018,1146,70.2094240837696,603,64.8756218905473
3514403,6933,67970.5755084379,6933,67.9705755084379,9453,66.6962868930498,5082,68.0165289256198,3865,64.7968952134541
3514502,2361,67471.4104193138,2361,67.4714104193139,2963,66.6419169760378,1594,68.2057716436637,1094,64.7166361974406
3514601,1436,73495.8217270195,1436,73.4958217270195,1991,71.4515318935209,1136,73.8908450704225,792,66.8181818181818
3514700,1572,69274.8091603053,1572,69.2748091603054,1857,68.4006462035541,1148,71.184668989547,528,63.5227272727273
3514809,4048,69293.4782608696,4048,69.2934782608696,4797,68.5178236397749,2855,71.6427320490368,1498,64.2857142857143
3514908,3502,70982.2958309537,3502,70.9822958309537,4463,69.5451490029128,2816,71.0369318181818,1517,66.1305207646671
3514924,530,69849.0566037736,530,69.8490566037736,669,68.9686098654709,391,69.9744245524297,238,65.7983193277311
3514957,341,68797.6539589443,341,68.7976539589443,454,67.6651982378855,271,67.5276752767528,193,68.0829015544041
3515004,60118,73247.9457067767,60118,73.2479457067767,76462,71.6183202113468,45154,74.8093192186739,26533,66.8314928579505
3515103,18685,72080.2782981001,18685,72.0802782981001,22210,70.9815398469158,12796,73.8512035010941,7172,66.1823759063023
3515129,678,66194.6902654867,678,66.1946902654867,841,65.4934601664685,475,65.6842105263158,278,64.1007194244604
3515152,4741,68200.801518667,4741,68.200801518667,5796,67.4430641821946,2990,69.9933110367893,2161,64.6922720962517
3515186,5568,69396.5517241379,5568,69.3965517241379,7750,68.1367741935484,4433,69.5420708323934,3262,65.8307786633967
3515194,940,66957.4468085106,940,66.9574468085106,1158,66.2694300518135,572,67.972027972028,444,64.4594594594595
3515202,1379,68397.3894126178,1379,68.3973894126178,1837,67.1529667936854,967,68.7487073422958,707,65.4314002828854
3515301,467,67451.8201284797,467,67.4518201284797,606,67.1287128712871,336,66.9642857142857,229,67.3362445414847
3515350,2505,69844.3113772455,2505,69.8443113772455,2813,69.4489868467828,1754,71.9042189281642,755,64.9271523178808
3515400,3188,68695.1066499373,3188,68.6951066499373,3882,67.789799072643,2176,70.2297794117647,1391,64.9173256649892
3515509,12415,69279.0978654853,12415,69.2790978654853,16235,67.9494918386203,9064,69.4329214474845,6388,65.4289292423294
3515608,850,67482.3529411765,850,67.4823529411765,1230,66.5365853658537,700,66.1714285714286,494,65.4655870445344
3515657,344,69069.7674418605,344,69.0697674418605,420,68,241,69.7095435684647,138,64.3478260869565
3515707,38260,72421.8504966022,38260,72.4218504966022,49723,70.6538221748487,29099,73.5303618681054,18106,66.465260134762
3515806,327,67522.9357798165,327,67.5229357798165,413,66.8280871670702,238,67.3109243697479,123,64.8780487804878
3515905,576,66979.1666666667,576,66.9791666666667,703,66.3157894736842,379,67.4406332453826,253,64.5059288537549
3516002,1948,71642.7104722793,1948,71.6427104722793,2432,69.9917763157895,1562,72.5608194622279,764,65.1832460732984
3516101,732,67049.1803278688,732,67.0491803278688,808,66.6089108910891,511,67.866927592955,208,64.0384615384615
3516200,58636,69866.2937444573,58636,69.8662937444573,82521,68.0524957283601,45795,69.2617097936456,35013,65.7647159626424
3516309,42062,73574.2475393467,42062,73.5742475393467,51410,72.084030344291,31861,75.3215529958256,16390,66.6186699206833
3516408,29581,72535.0731888712,29581,72.5350731888712,37462,71.0031498585233,22843,73.4325613973646,12926,66.9255763577286
3516507,430,65581.3953488372,430,65.5813953488372,575,65.6347826086956,317,66.2460567823344,200,63.9
3516606,1137,67493.4036939314,1137,67.4934036939314,1410,66.9787234042553,715,68.5594405594406,534,64.7191011235955
3516705,8430,69323.8434163701,8430,69.3238434163701,10524,68.2269099201824,6205,71.0523771152297,3570,64.0336134453782
3516804,817,67931.4565483476,817,67.9314565483476,1036,66.8918918918919,484,68.4297520661157,413,66.5375302663438
3516853,718,72116.991643454,718,72.116991643454,927,70.6148867313916,539,72.6901669758813,345,66.7826086956522
3516903,1953,69216.5898617512,1953,69.2165898617512,2657,67.9262325931502,1500,68.2,1061,66.559849198869
3517000,1931,71403.4179181771,1931,71.4034179181771,2306,70.5117085862966,1441,73.0742539902845,715,65.8741258741259
3517109,1018,68428.2907662083,1018,68.4282907662083,1241,67.7356970185334,696,70.2586206896552,422,64.1232227488152
3517208,2142,70784.3137254902,2142,70.7843137254902,2724,69.4052863436123,1523,70.6369008535785,1007,67.090367428004
3517307,1315,70859.3155893536,1315,70.8593155893536,1548,69.922480620155,978,72.1472392638037,474,66.4556962025316
3517406,7015,73505.3456878118,7015,73.5053456878118,9402,71.5954052329292,5428,73.8504053058217,3624,67.5993377483444
3517505,3067,68959.8956635148,3067,68.9598956635148,4419,67.5084860828242,2449,67.8399346672111,1899,66.4139020537125
3517604,5135,66157.740993184,5135,66.157740993184,6106,65.777923354078,3595,67.1432545201669,1933,64.159337816865
3517703,3590,74857.9387186629,3590,74.857938718663,4665,72.6688102893891,2846,75.7062543921293,1679,67.0756402620608
3517802,1743,66092.9432013769,1743,66.0929432013769,2087,65.6348826066124,1123,66.5716829919858,728,64.4505494505494
3517901,2271,74002.642007926,2271,74.002642007926,2770,72.3465703971119,1612,75.6327543424318,993,67.3111782477341
3518008,518,64054.0540540541,518,64.054054054054,599,64.3071786310518,303,65.9405940594059,197,63.9593908629442
3518107,1455,74350.5154639175,1455,74.3505154639175,1766,72.4348810872027,1058,77.296786389414,570,64.9473684210526
3518206,4886,69934.506753991,4886,69.934506753991,6617,68.3149463503098,3630,70.198347107438,2681,65.5949272659455
3518305,7136,70426.0089686099,7136,70.4260089686099,8934,68.9926124916051,5358,71.0974244120941,2974,65.7094821788837
3518404,19862,69261.9071593999,19862,69.2619071593999,26298,67.9374857403605,15802,69.4658903936211,10458,65.4044750430293
3518503,2558,66661.4542611415,2558,66.6614542611415,3238,66.2260654725139,1774,67.1025930101466,1197,65.6641604010025
3518602,5899,73385.3195456857,5899,73.3853195456857,8400,71.2,5001,73.1373725254949,3339,68.2839173405211
3518701,65841,73452.4080739964,65841,73.4524080739964,89986,71.3811037272465,50273,73.3240506832693,37860,68.459587955626
3518800,258215,72072.4977247643,258215,72.0724977247642,348869,70.2671203231012,199308,72.4372328255765,137412,67.0648851628679
3518859,1525,72944.262295082,1525,72.944262295082,1874,71.2379935965848,1184,74.7972972972973,599,65.9098497495826
3518909,1064,67669.1729323308,1064,67.6691729323308,1270,66.992125984252,677,68.0649926144756,455,66.8571428571429
3519006,1979,69762.5063163214,1979,69.7625063163214,2538,68.628841607565,1598,70.738423028786,829,65.211097708082
3519055,1393,68097.6310122039,1393,68.0976310122039,2170,66.7741935483871,1109,67.1956717763751,1006,66.5009940357853
3519071,41495,71729.6059766237,41495,71.7296059766237,55272,69.836083369518,32791,71.6940623951694,21088,66.4558042488619
3519105,2214,70162.6016260163,2214,70.1626016260163,2759,69.0467560710402,1559,70.9300833867864,981,65.4434250764526
3519204,1246,66741.5730337079,1246,66.7415730337079,1574,65.9847522236341,930,68.3870967741936,500,63.12
3519253,1281,68056.206088993,1281,68.056206088993,1495,67.6254180602007,882,68.2312925170068,459,67.843137254902
3519303,5979,75805.318615153,5979,75.805318615153,7791,73.1228340392761,4975,76.3899497487437,2739,66.2650602409638
3519402,2154,69777.1587743733,2154,69.7771587743732,2916,68.3333333333333,1744,70.1146788990826,1125,65.6
3519501,1875,70496,1875,70.496,2079,69.5526695526696,1352,72.603550295858,544,64.1911764705882
3519600,9935,70399.5973829894,9935,70.3995973829894,13354,68.7659128351056,7481,71.1723031680257,5360,65.160447761194
3519709,18281,68083.8028554237,18281,68.0838028554237,25339,67.0657879158609,15335,68.056080860776,10092,65.2378121284186
3519808,1448,70897.7900552486,1448,70.8977900552486,1835,69.6784741144414,1060,72,657,65.8447488584475
3519907,1658,68323.2810615199,1658,68.3232810615199,1939,67.4574522949974,1172,69.9829351535836,586,63.481228668942
3520004,4627,72798.7897125567,4627,72.7987897125567,5814,71.031991744066,3569,74.1047912580555,2024,66.195652173913
3520103,4257,73065.5391120507,4257,73.0655391120507,5583,71.1230521225148,2991,73.1594784353059,2281,67.9964927663306
3520202,2630,68144.4866920152,2630,68.1444866920152,3350,67.1641791044776,1965,68.8549618320611,1164,64.7422680412371
3520301,8570,69024.504084014,8570,69.024504084014,9955,68.299347061778,6446,70.6391560657772,2776,64.4956772334294
3520400,6896,67569.6055684455,6896,67.5696055684455,9623,66.889743323288,5193,67.8336221837088,3979,65.7150037697914
3520426,4382,67078.9593792789,4382,67.0789593792789,5077,66.771715580067,2826,68.5350318471338,1675,64.1910447761194
3520442,4365,66529.2096219931,4365,66.5292096219931,5809,65.9493888793252,3050,66.1180327868853,2406,65.6109725685785
3520509,31898,69367.3584550755,31898,69.3673584550755,45985,67.9121452647602,24642,68.5682980277575,20805,66.6733958183129
3520608,1083,67091.4127423823,1083,67.0914127423823,1326,66.5158371040724,755,68.7417218543046,471,64.2038216560509
3520707,1003,68434.6959122632,1003,68.4346959122632,1200,67.65,629,70.0158982511924,415,65.2048192771084
3520806,594,67070.7070707071,594,67.0707070707071,713,66.3113604488079,390,69.0769230769231,264,64.3181818181818
3520905,2499,70828.331332533,2499,70.828331332533,3153,69.7621313035204,1908,71.7610062893082,1116,66.8817204301075
3521002,6052,71807.6668869795,6052,71.8076668869795,7848,70.1146788990826,4781,72.2359339050408,2857,66.0273013650683
3521101,1073,70792.1714818266,1073,70.7921714818266,1422,69.4092827004219,794,71.3350125944584,548,67.2262773722628
3521150,1021,68697.3555337904,1021,68.6973555337904,1390,67.4244604316547,859,68.0325960419092,512,65.625
3521200,1451,64962.0951068229,1451,64.9620951068229,1613,64.8357098574086,1018,65.7170923379175,452,63.5840707964602
3521309,2637,72445.9613196815,2637,72.4459613196815,3308,71.1185006045949,1911,73.8775510204082,1138,66.9595782073814
3521408,2938,71456.7733151804,2938,71.4567733151804,4163,69.3105933221235,2314,71.2791702679343,1803,66.3893510815308
3521507,1456,70879.1208791209,1456,70.8791208791209,1834,69.7491821155943,1100,72.2727272727273,633,65.5924170616114
3521606,1313,69276.4661081493,1313,69.2764661081493,1523,68.7065003282994,987,71.3677811550152,462,63.7662337662338
3521705,4698,68595.1468710089,4698,68.5951468710089,5678,67.6717153927439,3786,69.8098256735341,1694,63.9669421487603
3521804,5249,70447.7043246333,5249,70.4477043246333,6715,69.5696202531646,3656,70.4048140043764,2656,67.6355421686747
3521903,2722,67736.9581190301,2722,67.7369581190301,3739,66.5953463492913,2197,67.810650887574,1461,64.7638603696099
3522000,480,67750,480,67.75,641,66.0842433697348,372,66.6129032258064,227,65.2863436123348
3522109,31084,72583.3226097027,31084,72.5833226097027,37641,71.181955846019,22916,74.130738348752,12292,66.0136674259681
3522158,1072,68563.4328358209,1072,68.5634328358209,1248,67.9326923076923,825,69.6727272727273,350,64.4571428571429
3522208,34841,71584.6273069085,34841,71.5846273069085,45911,70.132212323844,25196,72.1543102079695,18063,67.5701710679289
3522307,27623,69172.7907902835,27623,69.1727907902835,36405,67.9950556242274,21013,69.474135059249,13976,65.6797366914711
3522406,20762,68973.1239764955,20762,68.9731239764955,26901,67.9982156797145,16122,69.6055080014886,9681,65.6770994731949
3522505,50563,73109.981607104,50563,73.109981607104,66284,71.3611127873997,39748,73.5267183254503,24381,67.8036175710594
3522604,9875,69751.8987341772,9875,69.7518987341772,13322,68.2420057048491,7857,69.8434516991218,5392,65.5304154302671
3522653,1483,67322.9939312205,1483,67.3229939312205,1662,66.8231046931408,1197,68.1704260651629,366,63.6065573770492
3522703,5420,68667.8966789668,5420,68.6678966789668,8107,67.5638337239423,4511,68.0203945909998,3685,66.2198100407056
3522802,3622,67868.5808945334,3622,67.8685808945334,4240,67.2452830188679,2875,68.4104347826087,1167,64.4215938303342
3522901,2012,69930.4174950298,2012,69.9304174950298,2521,68.9726299087664,1508,70.9814323607427,934,65.4603854389722
3523008,1213,67963.7262984336,1213,67.9637262984336,1391,67.6347951114306,822,69.8540145985401,425,65.364705882353
3523107,85059,73512.5030860932,85059,73.5125030860932,110445,71.6175471954366,63697,74.5881281693015,40828,67.3978642108357
3523206,11020,69163.3393829401,11020,69.1633393829401,13487,68.4792763401794,8238,70.5316824471959,4469,65.2494965316626
3523305,3157,71593.2847640165,3157,71.5932847640165,3822,70.5651491365777,2478,73.0750605326877,1135,65.4449339207048
3523404,15297,69119.4351833693,15297,69.1194351833693,22009,67.8867735926212,12399,68.8749092668764,9519,66.0321462338481
3523503,3528,70102.0408163265,3528,70.1020408163265,4487,69.0795631825273,2745,70.5355191256831,1500,67.08
3523602,2134,74198.6879100281,2134,74.1986879100281,2800,72.3,1657,75.3530476765238,992,66.9556451612903
3523701,1544,74455.9585492228,1544,74.4559585492228,1798,72.8476084538376,1250,76.368,446,63.9013452914798
3523800,1381,70731.3540912382,1381,70.7313540912382,1791,69.1122278056951,1022,71.0371819960861,669,65.1121076233184
3523909,28063,70792.8589245626,28063,70.7928589245626,37148,69.3033272316141,21392,71.3818249813014,14493,66.0111778099772
3524006,8695,72179.4134560092,8695,72.1794134560092,12218,70.209526927484,7192,72.0467185761958,5058,66.9395017793594
3524105,6247,71996.1581559148,6247,71.9961581559148,8271,69.8367791077258,4832,72.578642384106,3174,65.5576559546314
3524204,1113,72722.371967655,1113,72.722371967655,1406,71.3513513513513,803,73.59900373599,519,67.9768786127168
3524303,13059,71003.9053526304,13059,71.0039053526304,16826,69.2392725543801,9721,71.4679559716079,6201,65.4475084663764
3524402,39196,71015.4097356873,39196,71.0154097356873,53098,69.315605107537,30564,71.2426383981154,21432,66.4109742441209
3524501,1121,68028.545941124,1121,68.028545941124,1473,67.4134419551935,789,68.9733840304183,605,65.4545454545455
3524600,4008,69161.6766467066,4008,69.1616766467066,4709,68.3712040772988,2774,71.2905551550108,1470,63.7551020408163
3524709,7259,70695.6881113101,7259,70.6956881113101,10102,69.0457335181152,5754,70.5943691345151,4224,66.5056818181818
3524808,7670,68073.0117340287,7670,68.0730117340287,10628,66.7576213774934,5955,68.0201511335013,4420,64.5067873303167
3524907,1200,68250,1200,68.25,1478,67.6725304465494,848,68.9858490566038,511,66.8101761252446
3525003,21625,70349.1329479769,21625,70.3491329479769,29582,68.9182611047258,15914,70.454945331155,12377,67.0146238991678
3525102,7367,72892.6292927922,7367,72.8926292927922,10162,70.8994292462114,5944,73.1022880215343,4034,67.1690629647992
3525201,6256,70118.2864450128,6256,70.1182864450128,8691,68.6296168450121,5007,69.7303774715399,3555,66.6835443037975
3525300,20477,69684.0357474239,20477,69.6840357474239,28269,68.2033322721002,15194,69.1338686323549,11932,66.2856185048609
3525409,826,70024.2130750605,826,70.0242130750605,992,69.2540322580645,535,72.4485981308411,339,66.5486725663717
3525508,2463,67259.4397076736,2463,67.2594397076736,3424,66.4310747663551,1824,67.8618421052632,1469,64.9421375085092
3525607,720,70333.3333333333,720,70.3333333333333,913,69.8576122672508,542,72.1771217712177,326,67.361963190184
3525706,6086,68498.1925731186,6086,68.4981925731186,8824,67.3708068902992,4832,67.1150662251656,3826,66.6178776790382
3525805,944,74300.8474576271,944,74.3008474576271,1107,72.7913279132791,705,76.5106382978723,349,65.1575931232092
3525854,404,72920.7920792079,404,72.9207920792079,520,70.6153846153846,301,72.1594684385382,166,66.144578313253
3525904,48801,69580.1315546813,48801,69.5801315546813,70644,68.2198063529812,39538,68.8016591633365,32474,66.8233047976843
3526001,3273,71530.7057745188,3273,71.5307057745188,4109,69.9002190313945,2433,72.2811344019729,1467,65.521472392638
3526100,4739,69242.4562143912,4739,69.2424562143912,5743,68.2953160369145,3545,70.2905500705219,1873,64.7410571276028
3526209,8964,71746.9879518072,8964,71.7469879518072,10574,70.5939095895593,6347,74.2744603749803,3397,64.945540182514
3526308,1322,67397.8819969743,1322,67.3978819969743,1600,66.5625,1027,68.5296981499513,478,62.8870292887029
3526407,4703,72107.1656389539,4703,72.1071656389539,5976,70.3714859437751,3478,73.2144910868315,2192,65.4197080291971
3526506,919,67508.1610446137,919,67.5081610446137,1152,66.71875,653,67.9019908116386,392,65.3571428571429
3526605,1588,70012.5944584383,1588,70.0125944584383,1909,69.1775798847564,1208,72.4668874172185,605,64.7603305785124
3526704,16754,71273.7256774502,16754,71.2737256774502,22566,69.7500664716831,12234,71.5546836684649,9206,67.1627199652401
3526803,7696,69994.8024948025,7696,69.9948024948025,10916,68.4701355807988,6690,69.4080717488789,4571,66.6418726755633
3526902,49553,71204.9724537364,49553,71.2049724537364,65777,69.261291940952,39098,71.5034017085273,25321,65.2035859563208
3527009,1267,70181.5311760063,1267,70.1815311760063,1753,68.5225328009127,933,71.1254019292604,719,65.0069541029207
3527108,11154,70580.9575040344,11154,70.5809575040344,14938,69.214084884188,8615,70.899593731863,6019,66.6489450074763
3527207,15521,71318.8583209845,15521,71.3188583209845,20194,69.5671981776765,11865,72.1668773704172,7759,65.4285346049749
3527256,602,63887.0431893688,602,63.8870431893688,684,63.859649122807,360,65,237,64.0506329113924
3527306,6535,70604.4376434583,6535,70.6044376434583,9035,68.9385722191478,4929,70.188679245283,3768,66.8471337579618
3527405,3198,71744.8405253283,3198,71.7448405253283,3985,70.1028858218319,2376,73.3838383838384,1390,64.6187050359712
3527504,420,67857.1428571429,420,67.8571428571429,529,67.3724007561437,263,70.2661596958175,211,64.2654028436019
3527603,2522,70729.5796986519,2522,70.7295796986519,3083,70.1394745377879,1700,71.7176470588235,1042,68.1765834932822
3527702,1169,68468.7767322498,1169,68.4687767322498,1364,67.8739002932551,769,70.8452535760728,457,64.4638949671772
3527801,841,68561.2366230678,841,68.5612366230678,1031,67.5654704170708,533,70.2439024390244,361,64.6537396121884
3527900,630,66571.4285714286,630,66.5714285714286,745,66.4429530201342,401,68.3790523690773,256,63.984375
3528007,2406,70199.5012468828,2406,70.1995012468828,3210,69.0093457943925,1719,71.064572425829,1311,66.8649885583524
3528106,1639,69261.744966443,1639,69.261744966443,2061,68.0349344978166,1229,70.4475183075671,734,64.9863760217984
3528205,832,66995.1923076923,832,66.9951923076923,1048,66.1259541984733,552,67.3913043478261,428,64.6261682242991
3528304,638,65172.4137931034,638,65.1724137931034,793,64.6153846153846,387,66.3565891472868,299,63.2107023411371
3528403,9532,70946.2861938733,9532,70.9462861938733,12998,69.4352977381136,7511,71.2954333643989,5227,66.6692175243926
3528502,19154,70152.4485747102,19154,70.1524485747102,24712,68.794108125607,13765,70.6051580094443,9503,65.8402609702199
3528601,1799,68638.1322957198,1799,68.6381322957198,2325,67.7935483870968,1273,69.7564807541241,892,64.6412556053812
3528700,1109,63733.0928764653,1109,63.7330928764653,1238,63.8772213247173,796,63.9949748743719,283,64.2402826855124
3528809,2569,71187.2323861425,2569,71.1872323861425,3266,69.5713410900184,1850,72.6486486486487,1114,65.7091561938959
3528858,529,65897.9206049149,529,65.8979206049149,683,65.710102489019,431,65.707656612529,221,65.158371040724
3528908,719,69680.1112656467,719,69.6801112656467,829,69.0470446320869,530,70.0754716981132,216,66.3888888888889
3529005,36361,69730.7554797723,36361,69.7307554797723,48969,68.1761931017583,27422,69.9248778353147,19848,65.4232164449819
3529104,512,63984.375,512,63.984375,633,63.8862559241706,319,64.1379310344828,214,63.3644859813084
3529203,4573,70378.3074568117,4573,70.3783074568117,6007,68.8296986848677,3694,70.7200866269626,2094,65.5014326647565
3529302,11859,70083.4809005818,11859,70.0834809005818,16322,68.5540987624066,9736,70.2362366474938,6581,65.9626196626652
3529401,65680,71334.9573690621,65680,71.3349573690621,93964,69.5066195564259,52051,70.3882730399032,40908,67.9803461425638
3529500,943,68780.4878048781,943,68.780487804878,1230,67.7560975609756,677,67.8877400295421,506,65.8102766798419
3529609,920,67239.1304347826,920,67.2391304347826,1103,66.5820489573889,573,67.3298429319372,364,65.6043956043956
3529658,387,66821.7054263566,387,66.8217054263566,502,66.3346613545817,299,64.8160535117057,183,67.2131147540984
3529708,4308,76197.7715877437,4308,76.1977715877437,5228,74.150726855394,3113,78.3488596209444,1748,67.2425629290618
3529807,2448,74142.1568627451,2448,74.1421568627451,3170,71.6782334384858,1829,75.0902132312739,1190,65.7983193277311
3529906,6110,69653.0278232406,6110,69.6530278232406,7041,68.7430762675756,4567,71.1802058243924,1974,64.3465045592705
3530003,643,64665.6298600311,643,64.6656298600311,824,64.6601941747573,441,65.8503401360544,307,63.1270358306189
3530102,4200,70557.1428571429,4200,70.5571428571429,5438,69.1908789996322,3154,70.9004438807863,2049,66.5300146412884
3530201,4469,65370.3289326471,4469,65.3703289326471,5049,65.2406417112299,2974,66.4963012777404,1461,63.6550308008214
3530300,9422,70252.6002971768,9422,70.2526002971768,13118,68.5714285714286,7195,69.8985406532314,5646,65.9829968119022
3530409,984,69146.3414634146,984,69.1463414634146,1255,68.2231075697211,697,69.038737446198,486,66.5432098765432
3530508,10930,71390.6678865508,10930,71.3906678865508,14474,69.6752798120768,8465,72.0708800945068,5666,65.8665725379456
3530607,87594,72962.5316802521,87594,72.9625316802521,110817,71.1183302200926,67514,73.8477945315046,38706,66.1618353743606
3530706,22633,69747.713515663,22633,69.747713515663,31695,68.2517747278751,18164,69.3580709094913,13417,66.1712752478199
3530805,11774,69463.2240529981,11774,69.4632240529981,16755,68.1575649059982,9469,68.8457070440384,7403,66.4838578954478
3530904,822,67737.2262773723,822,67.7372262773723,968,67.2520661157025,626,68.8178913738019,294,64.2857142857143
3531001,457,64989.0590809628,457,64.9890590809628,574,65.1219512195122,285,65.4736842105263,219,63.5616438356164
3531100,15202,71698.4607288515,15202,71.6984607288515,19214,70.1863224731966,11504,72.173157162726,6900,66.8173913043478
3531209,1008,67559.5238095238,1008,67.5595238095238,1401,66.2955032119914,808,67.7227722772277,548,64.3795620437956
3531308,5959,69092.1295519382,5959,69.0921295519382,8717,67.4750487553057,4986,67.9783393501805,3887,66.1126833033188
3531407,4414,71934.7530584504,4414,71.9347530584504,5719,70.1031648889666,3368,72.8978622327791,1992,65.4216867469879
3531506,2993,70083.5282325426,2993,70.0835282325426,4033,68.5990577733697,2308,70.684575389948,1715,65.2128279883382
3531605,840,67714.2857142857,840,67.7142857142857,1018,66.8958742632613,584,68.6301369863014,349,66.0171919770774
3531704,985,68040.6091370558,985,68.0406091370558,1237,66.7906224737268,703,67.6813655761024,454,64.8898678414097
3531803,14251,72845.4143568872,14251,72.8454143568872,17603,71.21058910413,10840,73.7988929889299,5809,66.1869512824927
3531902,5548,74102.3792357606,5548,74.1023792357606,6906,72.3197219808862,4055,75.2404438964242,2474,67.5909458367017
3532009,2669,67373.5481453728,2669,67.3735481453728,3419,66.7388125182802,1801,68.2953914491949,1303,65.111281657713
3532058,728,68324.1758241758,728,68.3241758241758,968,67.6859504132231,616,68.0844155844156,320,67.875
3532108,999,68348.3483483483,999,68.3483483483483,1106,67.7034358047016,725,69.9310344827586,288,63.5416666666667
3532157,533,69118.1988742964,533,69.1181988742964,655,69.1603053435115,393,71.4503816793893,220,66
3532207,1018,69076.6208251473,1018,69.0766208251473,1236,68.0097087378641,645,69.5813953488372,448,66.4285714285714
3532306,1561,67572.069186419,1561,67.572069186419,1993,66.9844455594581,1262,68.0824088748019,684,65.2631578947368
3532405,4457,68090.6439308952,4457,68.0906439308952,5626,67.2520440810523,3569,68.5570187727655,1935,64.5271317829457
3532504,1808,68860.6194690266,1808,68.8606194690266,2320,67.4741379310345,1310,69.206106870229,884,64.8868778280543
3532603,1763,68406.1259217243,1763,68.4061259217243,2376,67.0454545454545,1311,67.5972540045767,922,65.7266811279826
3532702,1091,73583.8680109991,1091,73.5838680109991,1338,72.6905829596412,765,75.0588235294118,456,67.2368421052632
3532801,1208,67798.0132450331,1208,67.7980132450331,1604,66.6957605985037,930,67.3548387096774,594,64.9494949494949
3532827,2500,69432,2500,69.432,2838,68.9217758985201,1964,70.4786150712831,684,65.3508771929825
3532843,409,65427.8728606357,409,65.4278728606357,500,64.68,267,66.2921348314607,170,63.1764705882353
3532868,235,67914.8936170213,235,67.9148936170213,303,66.9306930693069,170,67.7647058823529,115,67.8260869565217
3532900,1658,70675.5126658625,1658,70.6755126658625,1985,69.5818639798489,1120,71.625,693,67.0995670995671
3533007,3332,70930.3721488595,3332,70.9303721488595,4496,69.7953736654804,2593,70.9679907443116,1734,67.6470588235294
3533106,476,70084.0336134454,476,70.0840336134454,563,69.5914742451155,342,71.0526315789474,167,66.1077844311377
3533205,912,76447.3684210526,912,76.4473684210526,1095,74.6301369863014,710,76.9859154929577,311,69.6463022508039
3533254,883,66862.9671574179,883,66.8629671574179,1074,66.2569832402235,615,68.4878048780488,361,64.6537396121884
3533304,712,70955.0561797753,712,70.9550561797753,870,69.5172413793103,456,73.1578947368421,291,64.9484536082474
3533403,7835,69380.9827696235,7835,69.3809827696235,11362,67.6306988206302,6535,68.8875286916603,4895,66.0306435137896
3533502,6554,71599.023497101,6554,71.599023497101,8790,70,4936,71.2196110210697,3529,67.1238311136299
3533601,1111,72097.2097209721,1111,72.0972097209721,1471,70.1155676410605,849,73.0742049469965,512,65.859375
3533700,969,68730.6501547988,969,68.7306501547988,1173,68.0306905370844,717,69.6234309623431,398,65.2763819095477
3533809,484,67314.0495867769,484,67.3140495867769,610,66.2950819672131,382,67.696335078534,227,63.7004405286344
3533908,9619,71277.6795924732,9619,71.2776795924732,12418,69.7213722016428,6972,71.5318416523236,4741,66.7327568023624
3534005,805,69018.6335403727,805,69.0186335403727,1065,68.056338028169,578,69.1349480968858,432,67.0833333333333
3534104,958,70584.5511482255,958,70.5845511482255,1287,69.3240093240093,816,71.3235294117647,476,65.2941176470588
3534203,867,73356.401384083,867,73.356401384083,1213,71.9208573784007,569,73.9191564147627,585,69.3333333333333
3534302,5286,71872.8717366629,5286,71.8728717366629,7527,70.0518134715026,4315,72.0417149478563,3089,67.3033344124312
3534401,133152,71369.8630136986,133152,71.3698630136986,176852,69.7355981272477,101421,71.8945780459668,68671,66.4612427371088
3534500,489,65766.8711656442,489,65.7668711656442,583,65.0428816466552,365,66.5753424657534,198,63.9393939393939
